joinned,1998,1,AOL
joinned,1998,1,Netscape
joinned,1998,1,Reel.com
joinned,1999,1,Liberty
joinned,1999,11,MTV
joinned,1999,2,record
joinned,1999,1,Viacom
joinned,2000,1,AOL
joinned,2000,6,Bell
joinned,2000,3,Disney
joinned,2000,2,ESPN
joinned,2000,1,GTE
joinned,2000,1,Infoseek
joinned,2000,1,Verizon
joinned,2000,1,Yahoo
joinned,2002,1,Microsoft
joinned,2003,1,Amazon
joinned,2003,5,AOL
joinned,2003,1,blockbuster
joinned,2003,1,CinemaNow
joinned,2003,2,Hollywood
joinned,2003,1,IDC
joinned,2003,1,Movielink
joinned,2003,2,Time
joinned,2003,2,Warner
joinned,2003,1,Zappos
joinned,2004,2,AOL
joinned,2004,4,Apple
joinned,2004,1,BT
joinned,2004,1,CBS
joinned,2004,1,Deloitte
joinned,2004,2,FeedRoom
joinned,2004,2,Hollywood
joinned,2004,2,iTunes
joinned,2004,9,Microsoft
joinned,2004,1,MSN
joinned,2004,2,NewsMarket
joinned,2004,1,Orange
joinned,2004,1,prime
joinned,2004,1,Samsung
joinned,2004,1,Sportsline.com
joinned,2004,1,T-Mobile
joinned,2004,1,Vodafone
joinned,2004,1,Windows
joinned,2004,2,Yahoo
joinned,2005,1,ABC
joinned,2005,1,CNN
joinned,2005,1,collective
joinned,2005,1,Comedy
joinned,2005,1,digg
joinned,2005,1,Electronic
joinned,2005,1,ESPN
joinned,2005,1,Google
joinned,2005,2,Microsoft
joinned,2005,1,MLB
joinned,2005,1,MTV
joinned,2005,3,MySpace
joinned,2005,1,MySpace.com
joinned,2005,2,NBC
joinned,2005,1,NBC
joinned,2005,3,Rocketboom
joinned,2005,1,Saturday
joinned,2005,1,Sony
joinned,2005,1,Sony
joinned,2005,1,the
joinned,2005,1,TiVo
joinned,2005,2,vice
joinned,2005,2,Vidilife
joinned,2005,1,Xbox
joinned,2005,1,Xbox
joinned,2005,2,Yahoo
joinned,2006,1,ABC
joinned,2006,1,Amp'd
joinned,2006,4,AOL
joinned,2006,1,Apple
joinned,2006,1,apple
joinned,2006,1,Apple
joinned,2006,3,Ask
joinned,2006,1,Aware
joinned,2006,1,BitTorrent
joinned,2006,1,Blip
joinned,2006,1,Blip.TV
joinned,2006,1,Bottega
joinned,2006,1,BreesFather
joinned,2006,2,CBS
joinned,2006,5,Comedy
joinned,2006,3,Disney
joinned,2006,1,Eefoof
joinned,2006,1,eHow.com
joinned,2006,1,EMmerzion
joinned,2006,1,ESPN
joinned,2006,1,Evolution
joinned,2006,1,Facebook
joinned,2006,3,Fendi
joinned,2006,2,General
joinned,2006,21,Google
joinned,2006,1,Grokster
joinned,2006,2,Hollywood
joinned,2006,4,iTunes
joinned,2006,3,Microsoft
joinned,2006,7,MTV
joinned,2006,9,MySpace
joinned,2006,2,MySpace.com
joinned,2006,3,Napster
joinned,2006,4,NBC
joinned,2006,3,NBC
joinned,2006,2,News
joinned,2006,1,Nickelodeon
joinned,2006,2,Nielsen
joinned,2006,1,Ning
joinned,2006,1,Online
joinned,2006,1,Panjea.com
joinned,2006,1,PeopleAggregator
joinned,2006,1,Saturday
joinned,2006,1,Skype
joinned,2006,2,Snocap
joinned,2006,2,SpiralFrog
joinned,2006,3,Style.com
joinned,2006,1,target
joinned,2006,2,The
joinned,2006,4,Time
joinned,2006,2,Toyota
joinned,2006,1,Universal
joinned,2006,1,Universal
joinned,2006,3,ups
joinned,2006,1,Valentino
joinned,2006,2,Veoh
joinned,2006,2,Viacom
joinned,2006,1,Vice
joinned,2006,3,vice
joinned,2006,1,ViewDo.com
joinned,2006,1,Vivendi
joinned,2006,1,Vogue
joinned,2006,8,Warner
joinned,2006,2,WiMAX
joinned,2006,12,Yahoo
joinned,2006,30,YouTube
joinned,2006,1,Youtube
joinned,2006,45,YouTube
joinned,2007,2,60Frames
joinned,2007,1,ABC
joinned,2007,1,Adobe
joinned,2007,5,Amazon
joinned,2007,1,America
joinned,2007,2,AOL
joinned,2007,2,Apple
joinned,2007,4,Archos
joinned,2007,2,Ask
joinned,2007,4,AT&amp;T
joinned,2007,2,ATAS
joinned,2007,1,Baby
joinned,2007,1,Bebo
joinned,2007,1,blinkx
joinned,2007,1,Blip
joinned,2007,1,blip.tv
joinned,2007,1,Blockbuster
joinned,2007,1,Booyah
joinned,2007,1,Break.com
joinned,2007,1,BurnLounge
joinned,2007,1,Burst
joinned,2007,1,Busted
joinned,2007,1,BuyCostumes.tv
joinned,2007,18,CBS
joinned,2007,1,CES
joinned,2007,2,CinemaNow
joinned,2007,1,collective
joinned,2007,2,CollegeHumor.com
joinned,2007,4,Comcast
joinned,2007,3,Comedy
joinned,2007,1,Connected
joinned,2007,1,crayon
joinned,2007,1,DirecTV
joinned,2007,1,Dish
joinned,2007,1,Dish
joinned,2007,1,Dish
joinned,2007,4,Disney
joinned,2007,1,EchoStar
joinned,2007,1,Emmys
joinned,2007,1,ESPN
joinned,2007,1,Facebook
joinned,2007,1,Fancast
joinned,2007,1,Fandango
joinned,2007,1,Fidelity
joinned,2007,5,Ford
joinned,2007,6,Fox
joinned,2007,1,fox
joinned,2007,2,Fox
joinned,2007,6,Fox
joinned,2007,1,fox
joinned,2007,2,Fox
joinned,2007,1,Frank
joinned,2007,2,funnyordie.com
joinned,2007,1,Gannett
joinned,2007,1,gate5
joinned,2007,3,GE
joinned,2007,2,General
joinned,2007,1,Get
joinned,2007,17,Google
joinned,2007,2,Googlezon
joinned,2007,2,Hollywood
joinned,2007,1,Hot
joinned,2007,1,Huffington
joinned,2007,3,IAC
joinned,2007,1,Indianapolis
joinned,2007,1,influential
joinned,2007,2,Intel
joinned,2007,2,iTunes
joinned,2007,5,Jaman
joinned,2007,4,Joost
joinned,2007,2,Kidz
joinned,2007,1,Liberty
joinned,2007,1,Loudeye
joinned,2007,1,Mac
joinned,2007,1,MediaVest
joinned,2007,3,Meebo
joinned,2007,4,Microsoft
joinned,2007,1,Microsoft
joinned,2007,1,Miramax
joinned,2007,1,Mobipocket
joinned,2007,2,Movielink
joinned,2007,1,MPAA
joinned,2007,3,MSN
joinned,2007,2,MTV
joinned,2007,1,mtv
joinned,2007,6,MySpace
joinned,2007,1,myspace
joinned,2007,1,MySpace
joinned,2007,1,myspace.com
joinned,2007,1,NATAS
joinned,2007,7,NBC
joinned,2007,1,nbc
joinned,2007,6,NBC
joinned,2007,5,NBC
joinned,2007,3,News
joinned,2007,1,Nielsen
joinned,2007,4,Nokia
joinned,2007,1,Penguin
joinned,2007,1,Pew
joinned,2007,2,PlayStation
joinned,2007,5,prime
joinned,2007,1,Procter
joinned,2007,1,PureVideo
joinned,2007,3,Quickcomic
joinned,2007,1,Random
joinned,2007,1,Razor
joinned,2007,1,Red
joinned,2007,1,Reno
joinned,2007,2,Rocketboom
joinned,2007,8,ScanScout
joinned,2007,1,Silver
joinned,2007,2,Skype
joinned,2007,2,Sony
joinned,2007,1,SpotXchange
joinned,2007,1,Spout.com
joinned,2007,1,StupidVideos.com
joinned,2007,1,SunTrust
joinned,2007,2,Superpages.com
joinned,2007,1,target
joinned,2007,1,TBS
joinned,2007,1,Texas
joinned,2007,1,The
joinned,2007,1,the
joinned,2007,1,theleak.mtv.com
joinned,2007,2,Time
joinned,2007,2,TiVo
joinned,2007,2,TNS
joinned,2007,1,Twango
joinned,2007,1,Twentieth
joinned,2007,2,Unbox
joinned,2007,1,Universal
joinned,2007,1,UPS
joinned,2007,1,variety
joinned,2007,1,Veoh
joinned,2007,8,Viacom
joinned,2007,1,Vibrant
joinned,2007,1,vice
joinned,2007,1,Vice
joinned,2007,1,Viiv.
joinned,2007,1,Vimeo
joinned,2007,1,Vintage
joinned,2007,7,Voxant
joinned,2007,1,Wall
joinned,2007,1,Walt
joinned,2007,2,Warner
joinned,2007,2,windows
joinned,2007,1,Windows
joinned,2007,4,Yahoo
joinned,2007,38,YouTube
joinned,2008,1,AOL
joinned,2008,2,Apple
joinned,2008,1,Bank
joinned,2008,1,Best
joinned,2008,1,Blockbuster
joinned,2008,1,Coca-Cola
joinned,2008,1,Comcast
joinned,2008,1,DoubleClick
joinned,2008,2,Facebook
joinned,2008,1,Flickr
joinned,2008,2,FriendFeed
joinned,2008,10,Google
joinned,2008,1,Hewlett-Packard
joinned,2008,1,Hollywood
joinned,2008,5,Hulu
joinned,2008,1,iTunes
joinned,2008,1,MediaVest
joinned,2008,9,Microsoft
joinned,2008,1,Microsoft
joinned,2008,2,MSN
joinned,2008,2,MTV
joinned,2008,1,MySpace
joinned,2008,2,NBC
joinned,2008,2,NBCU
joinned,2008,1,NBC
joinned,2008,4,News
joinned,2008,1,Nickelodeon
joinned,2008,2,Nielsen
joinned,2008,1,Nielsen
joinned,2008,1,Nissan
joinned,2008,1,Panasonic
joinned,2008,1,PlayStation
joinned,2008,1,Procter
joinned,2008,1,Samsung
joinned,2008,1,Saturday
joinned,2008,1,Sony
joinned,2008,1,Tacoda
joinned,2008,2,vice
joinned,2008,1,Wall
joinned,2008,1,Xbox
joinned,2008,1,Xbox
joinned,2008,6,Yahoo
joinned,2008,8,YouTube
joinned,2009,2,ABC
joinned,2009,2,CBS
joinned,2009,2,Deca
joinned,2009,1,Digital
joinned,2009,1,DoubleClick
joinned,2009,1,EMI
joinned,2009,1,Facebook
joinned,2009,2,Fox
joinned,2009,2,Fox
joinned,2009,6,Google
joinned,2009,2,Hollywood
joinned,2009,7,Hulu
joinned,2009,1,J.C.
joinned,2009,4,Kaspersky
joinned,2009,5,Maximum
joinned,2009,1,Microsoft
joinned,2009,2,MSN
joinned,2009,2,NBC
joinned,2009,1,New
joinned,2009,2,Sony
joinned,2009,1,Sony
joinned,2009,1,Threatpost.com
joinned,2009,1,Universal
joinned,2009,6,Vevo
joinned,2009,1,vice
joinned,2009,1,Warner
joinned,2009,3,Yahoo
joinned,2009,8,YouTube
joinned,2010,2,Adobe
joinned,2010,4,Akamai
joinned,2010,8,Apple
joinned,2010,1,AT&amp;T
joinned,2010,4,Best
joinned,2010,3,BlackBerry
joinned,2010,1,Crackle
joinned,2010,4,CrowdFlower
joinned,2010,6,Disney
joinned,2010,1,Electronic
joinned,2010,3,Facebook
joinned,2010,13,Google
joinned,2010,3,Hollywood
joinned,2010,1,Hulu
joinned,2010,3,iPad
joinned,2010,1,iTunes
joinned,2010,1,Kati
joinned,2010,2,Logitech
joinned,2010,1,Microsoft
joinned,2010,1,Move
joinned,2010,1,MySpace
joinned,2010,1,Netflix
joinned,2010,1,Penguin
joinned,2010,3,prime
joinned,2010,3,Revue
joinned,2010,2,RIM
joinned,2010,1,Skype
joinned,2010,1,Sony
joinned,2010,1,Starz
joinned,2010,1,Target
joinned,2010,1,ThinkEquity
joinned,2010,1,TiVo
joinned,2010,3,TubeMogul
joinned,2010,6,Twitter
joinned,2010,1,Verizon
joinned,2010,1,Viacom
joinned,2010,1,vice
joinned,2010,1,Whole
joinned,2010,10,YouTube
joinned,2010,3,Zynga
joinned,2011,1,Amazon
joinned,2011,1,AMC
joinned,2011,1,AOL
joinned,2011,1,Apple
joinned,2011,2,Are
joinned,2011,2,Bright
joinned,2011,1,Cablevision
joinned,2011,5,Canoe
joinned,2011,1,Charter
joinned,2011,1,Collective
joinned,2011,1,Comcast
joinned,2011,1,Cox
joinned,2011,3,Disney
joinned,2011,1,E!
joinned,2011,1,ESPN
joinned,2011,3,Facebook
joinned,2011,2,Google
joinned,2011,1,Groupon
joinned,2011,1,Hollywood
joinned,2011,1,IAC
joinned,2011,1,Interpublic
joinned,2011,1,iPad
joinned,2011,3,Kate
joinned,2011,1,Khan
joinned,2011,4,Kickstarter
joinned,2011,1,Lonely
joinned,2011,1,Madonna
joinned,2011,1,MicroConsole
joinned,2011,1,News
joinned,2011,1,Next
joinned,2011,3,OnLive
joinned,2011,1,ReCaptcha
joinned,2011,1,RTL
joinned,2011,1,Sam
joinned,2011,1,Saturday
joinned,2011,1,Sensr.net
joinned,2011,1,Style
joinned,2011,1,target
joinned,2011,1,The
joinned,2011,2,Time
joinned,2011,1,Truveo
joinned,2011,3,Twitter
joinned,2011,1,Universal
joinned,2011,1,variety
joinned,2011,1,Verizon
joinned,2011,1,vice
joinned,2011,2,Warner
joinned,2011,18,YouTube
joinned,2011,1,Zynga
joinned,2012,1,Adobe
joinned,2012,3,Amazon
joinned,2012,1,AOL
joinned,2012,2,Apple
joinned,2012,1,AT&amp;T
joinned,2012,1,Baidu
joinned,2012,1,BuzzFeed
joinned,2012,1,BuzzFeed
joinned,2012,1,Carlyle
joinned,2012,1,Cinnamonchallenge.com
joinned,2012,1,CNN
joinned,2012,2,Collective
joinned,2012,4,Comcast
joinned,2012,1,Dish
joinned,2012,1,Dish
joinned,2012,1,Disney
joinned,2012,2,EMarketer
joinned,2012,1,eMarketer
joinned,2012,1,EMarketer
joinned,2012,2,Facebook
joinned,2012,2,FreeTime
joinned,2012,1,Fullscreen
joinned,2012,1,FunnyOrDie.com
joinned,2012,1,Game
joinned,2012,1,Gawker
joinned,2012,5,Getty
joinned,2012,11,Google
joinned,2012,1,HBO
joinned,2012,1,Hellman
joinned,2012,1,Hollywood
joinned,2012,1,Huffington
joinned,2012,7,Hulu
joinned,2012,1,IAC
joinned,2012,1,IDC
joinned,2012,1,Instant
joinned,2012,1,Interpublic
joinned,2012,1,iTunes
joinned,2012,2,Kickstarter
joinned,2012,2,Kindle
joinned,2012,1,Lashes
joinned,2012,1,Lipton
joinned,2012,1,Martha
joinned,2012,1,Mr.
joinned,2012,4,Netflix
joinned,2012,1,News
joinned,2012,3,Newsweek
joinned,2012,1,Nike
joinned,2012,1,Nokia
joinned,2012,1,Omnimedia
joinned,2012,2,orange
joinned,2012,1,PAX
joinned,2012,2,penguin
joinned,2012,2,Penny
joinned,2012,2,Pigtronix
joinned,2012,1,Procter
joinned,2012,2,Redbox
joinned,2012,6,Roku
joinned,2012,1,target
joinned,2012,3,Therapick
joinned,2012,1,Time
joinned,2012,1,UM
joinned,2012,1,Unilever
joinned,2012,2,Verizon
joinned,2012,1,vice
joinned,2012,1,Vudu
joinned,2012,1,VUDU
joinned,2012,1,Wal-Mart
joinned,2012,1,Warner
joinned,2012,1,Wonderful
joinned,2012,1,Xfinity
joinned,2012,3,Yahoo
joinned,2012,25,YouTube
joinned,2013,1,ABC
joinned,2013,1,Adfreetime.com
joinned,2013,1,Afghan
joinned,2013,5,Amazon
joinned,2013,1,AMC
joinned,2013,1,America
joinned,2013,1,Amobee
joinned,2013,1,Android
joinned,2013,1,Apple
joinned,2013,1,Aster
joinned,2013,1,Audi
joinned,2013,2,Audiam
joinned,2013,1,Bigcommerce
joinned,2013,1,Bloomberg
joinned,2013,1,Box
joinned,2013,6,Carnival
joinned,2013,1,CBS
joinned,2013,1,CNN
joinned,2013,2,Coin
joinned,2013,1,Comcast
joinned,2013,3,CSA
joinned,2013,1,DailyMotion
joinned,2013,1,Digitas
joinned,2013,1,DirecTV
joinned,2013,2,Disney
joinned,2013,1,DreamWorks
joinned,2013,8,Facebook
joinned,2013,1,Ford
joinned,2013,1,Ford
joinned,2013,1,Fullscreen
joinned,2013,6,Google
joinned,2013,1,HBO
joinned,2013,1,Hewlett-Packard
joinned,2013,3,Hulu
joinned,2013,1,Instant
joinned,2013,2,Instart
joinned,2013,1,Interpublic
joinned,2013,1,iOS
joinned,2013,2,iTunes
joinned,2013,1,Maker
joinned,2013,4,Microsoft
joinned,2013,1,National
joinned,2013,12,Netflix
joinned,2013,2,New
joinned,2013,4,NFL
joinned,2013,1,Oakley
joinned,2013,2,Ooyala
joinned,2013,2,Pogue
joinned,2013,1,Prime
joinned,2013,2,Redbox
joinned,2013,1,Red
joinned,2013,1,Roppongi
joinned,2013,2,Sandvine
joinned,2013,1,Sandwich
joinned,2013,2,Sony
joinned,2013,1,Sprint
joinned,2013,1,Superior
joinned,2013,4,Syfy
joinned,2013,2,Thinkmodo
joinned,2013,1,Time
joinned,2013,1,Trion
joinned,2013,2,Tumblr
joinned,2013,5,Twitter
joinned,2013,1,Universal
joinned,2013,1,variety
joinned,2013,1,Verizon
joinned,2013,1,Viacom
joinned,2013,1,VidCon
joinned,2013,1,Vienna
joinned,2013,1,Vimeo
joinned,2013,1,Vudu
joinned,2013,1,Wall
joinned,2013,1,Wal-Mart
joinned,2013,1,Warner
joinned,2013,1,Whirlpool
joinned,2013,5,Xbox
joinned,2013,5,Xbox
joinned,2013,10,Yahoo
joinned,2013,28,YouTube
joinned,2014,3,ABC
joinned,2014,4,Aereo
joinned,2014,6,AFV
joinned,2014,6,Amazon
joinned,2014,1,AMC
joinned,2014,2,AOL
joinned,2014,3,Apple
joinned,2014,1,AT&amp;T
joinned,2014,1,AwesomenessTV
joinned,2014,1,Blinx
joinned,2014,3,Bloomberg
joinned,2014,1,Bounty
joinned,2014,1,BP
joinned,2014,3,CBS
joinned,2014,1,CES
joinned,2014,1,Chernin
joinned,2014,1,Coca-Cola
joinned,2014,1,Comedy
joinned,2014,4,DirecTV
joinned,2014,2,Disney
joinned,2014,2,Dollar
joinned,2014,1,Dove
joinned,2014,1,DreamWorks
joinned,2014,5,Facebook
joinned,2014,1,Food
joinned,2014,2,food
joinned,2014,1,Fox
joinned,2014,1,Fox
joinned,2014,3,Fullscreen
joinned,2014,1,Glu
joinned,2014,1,Go90
joinned,2014,1,Goldman
joinned,2014,1,Goodby
joinned,2014,19,Google
joinned,2014,6,GoPro
joinned,2014,1,Harvard
joinned,2014,4,HBO
joinned,2014,5,Hollywood
joinned,2014,4,Hulu
joinned,2014,1,IAC
joinned,2014,3,Imgur
joinned,2014,1,Instant
joinned,2014,1,Intel
joinned,2014,2,iTunes
joinned,2014,2,Maker
joinned,2014,1,Manatt
joinned,2014,2,MTV
joinned,2014,4,NBC
joinned,2014,25,Netflix
joinned,2014,1,New
joinned,2014,2,Nickelodeon
joinned,2014,5,Nielsen
joinned,2014,1,October
joinned,2014,3,OMG!
joinned,2014,1,Orange
joinned,2014,1,Otter
joinned,2014,1,Panino
joinned,2014,1,Pixability
joinned,2014,3,PlayStation
joinned,2014,1,Prime
joinned,2014,3,prime
joinned,2014,1,Prime
joinned,2014,1,publisher's
joinned,2014,1,Roku
joinned,2014,3,Rovio
joinned,2014,4,Seinfeld
joinned,2014,1,Showtime
joinned,2014,1,Simon
joinned,2014,1,Snickers
joinned,2014,2,Songza
joinned,2014,9,Sony
joinned,2014,2,Sony
joinned,2014,1,target
joinned,2014,1,Time
joinned,2014,1,Twitch
joinned,2014,1,Twitter
joinned,2014,1,Unilever
joinned,2014,1,United
joinned,2014,2,Universal
joinned,2014,2,Universal
joinned,2014,3,Variety
joinned,2014,1,VentureBeat
joinned,2014,2,Verizon
joinned,2014,4,Vessel
joinned,2014,1,Vevo
joinned,2014,8,Viacom
joinned,2014,1,vice
joinned,2014,2,Vimeo
joinned,2014,1,Vivendi
joinned,2014,1,Walt
joinned,2014,2,Warner
joinned,2014,2,Weird
joinned,2014,4,Yahoo
joinned,2014,1,Yaveo
joinned,2014,51,YouTube
joinned,2014,1,YouTube
joinned,2015,2,ABC
joinned,2015,1,Accuen
joinned,2015,5,Amazon
joinned,2015,2,AMC
joinned,2015,4,Apple
joinned,2015,1,Audible
joinned,2015,2,BitTorrent
joinned,2015,1,Business
joinned,2015,5,Comcast
joinned,2015,1,ConAgra
joinned,2015,1,Consumerist
joinned,2015,1,Consumer
joinned,2015,1,Delmondo
joinned,2015,1,Digg
joinned,2015,1,DirecTV
joinned,2015,1,discovery
joinned,2015,1,Dish
joinned,2015,1,Dish
joinned,2015,1,Disney
joinned,2015,1,Epic
joinned,2015,1,ESPN
joinned,2015,16,Facebook
joinned,2015,1,Frasier
joinned,2015,12,Google
joinned,2015,1,HBO
joinned,2015,1,Hewlett-Packard
joinned,2015,1,Hollywood
joinned,2015,4,Hulu
joinned,2015,1,Iconfactory
joinned,2015,1,Instant
joinned,2015,1,Intel
joinned,2015,1,iOS
joinned,2015,1,iTunes
joinned,2015,1,Izea
joinned,2015,1,KittyPlaysGames
joinned,2015,1,Living
joinned,2015,1,Machinima
joinned,2015,1,Madonna
joinned,2015,1,MediaVest
joinned,2015,1,Mercato
joinned,2015,1,Microsoft
joinned,2015,1,MyCupcakeAddiction
joinned,2015,1,NBC
joinned,2015,1,NBCU
joinned,2015,10,Netflix
joinned,2015,1,News
joinned,2015,2,NFL
joinned,2015,2,Nickelodeon
joinned,2015,2,Nielsen
joinned,2015,1,Omnicom
joinned,2015,1,OpenSlate
joinned,2015,1,PageFair
joinned,2015,2,Popcorn
joinned,2015,1,Prime
joinned,2015,1,prime
joinned,2015,4,Roku
joinned,2015,7,Snapchat
joinned,2015,1,Sony
joinned,2015,1,sprint
joinned,2015,1,Tastemade
joinned,2015,1,Tennis
joinned,2015,4,Twitch
joinned,2015,3,Twitter
joinned,2015,1,Unilever
joinned,2015,3,Verizon
joinned,2015,3,Vessel
joinned,2015,1,Viacom
joinned,2015,1,vice
joinned,2015,1,Vice
joinned,2015,1,Vimeo
joinned,2015,5,Vine
joinned,2015,1,Vodafone
joinned,2015,1,Wall
joinned,2015,1,Walmart
joinned,2015,1,Walt
joinned,2015,1,Wildness
joinned,2015,1,Windows
joinned,2015,2,Yandy
joinned,2015,3,YouNow
joinned,2015,26,YouTube
joinned,2016,1,21st
joinned,2016,1,ABC
joinned,2016,2,Activision
joinned,2016,2,Activision
joinned,2016,2,Alphabet
joinned,2016,4,Amazon
joinned,2016,1,American
joinned,2016,1,America
joinned,2016,1,Android
joinned,2016,2,Apple
joinned,2016,4,AT&amp;T
joinned,2016,1,Beme
joinned,2016,1,BuzzFeed
joinned,2016,1,BuzzFeed
joinned,2016,1,CBS
joinned,2016,1,Cheddar
joinned,2016,2,CNN
joinned,2016,2,Comcast
joinned,2016,1,Defy
joinned,2016,1,Deloitte
joinned,2016,1,DirecTV
joinned,2016,1,Disney
joinned,2016,1,Electronic
joinned,2016,1,e-sports
joinned,2016,1,E-sports
joinned,2016,1,e-sports
joinned,2016,8,Facebook
joinned,2016,1,FameBit
joinned,2016,1,FIFA
joinned,2016,3,Fox
joinned,2016,3,Fox
joinned,2016,3,Fullscreen
joinned,2016,2,Go90
joinned,2016,5,Google
joinned,2016,1,GroupM
joinned,2016,1,GungHo
joinned,2016,1,HBO
joinned,2016,1,Hollywood
joinned,2016,3,Hulu
joinned,2016,1,IAC
joinned,2016,3,Instagram
joinned,2016,1,InterActiveCorp
joinned,2016,1,Interpublic
joinned,2016,1,Kimberly-Clark
joinned,2016,2,LCS
joinned,2016,1,League
joinned,2016,1,Lilly
joinned,2016,1,Livestream
joinned,2016,1,Magna
joinned,2016,1,Maker
joinned,2016,1,Metropolitan
joinned,2016,1,MTV
joinned,2016,2,NBC
joinned,2016,4,Netflix
joinned,2016,1,New
joinned,2016,2,Nielsen
joinned,2016,1,PepsiCo
joinned,2016,1,Periscope
joinned,2016,2,record
joinned,2016,1,Ryder
joinned,2016,2,Shift2
joinned,2016,1,Simon
joinned,2016,1,Sling
joinned,2016,1,Smokebomb
joinned,2016,1,Smosh
joinned,2016,4,Snapchat
joinned,2016,1,Sony
joinned,2016,1,Strategy
joinned,2016,1,Studio71
joinned,2016,1,TBS
joinned,2016,5,Time
joinned,2016,1,TNT
joinned,2016,1,Translink
joinned,2016,2,Twitch
joinned,2016,5,Twitter
joinned,2016,1,VAB
joinned,2016,1,variety
joinned,2016,4,Verizon
joinned,2016,1,Vessel
joinned,2016,1,Vimeo
joinned,2016,4,Vine
joinned,2016,1,Wall
joinned,2016,5,Warner
joinned,2016,1,Woven
joinned,2016,22,YouTube
joinned,2017,1,Alphabet
joinned,2017,6,Amazon
joinned,2017,1,Android
joinned,2017,1,Beme
joinned,2017,5,CNN
joinned,2017,1,Coca-Cola
joinned,2017,1,Cyber
joinned,2017,2,Disney
joinned,2017,16,Facebook
joinned,2017,21,Google
joinned,2017,1,HSBC
joinned,2017,1,Hyundai
joinned,2017,1,Instagram
joinned,2017,2,L'Oreal
joinned,2017,1,McDonald's
joinned,2017,3,MGA
joinned,2017,1,Microsoft
joinned,2017,1,Microsoft
joinned,2017,1,Pivotal
joinned,2017,1,Prime
joinned,2017,1,Procter
joinned,2017,4,Snapchat
joinned,2017,1,Spotify
joinned,2017,1,Strategy
joinned,2017,1,target
joinned,2017,1,Tesla
joinned,2017,1,Toyota
joinned,2017,2,Traction
joinned,2017,1,vice
joinned,2017,1,VidCon
joinned,2017,2,Wall
joinned,2017,27,YouTube
